id,days,mature,views,partner,new_id,lang
37931174,2122,true,94519,false,5703,ENGB
135965250,739,false,2377,false,6830,ENGB
68195518,1378,true,1160,false,6710,ENGB
190075920,266,true,2982,false,2149,ENGB
153840026,534,true,1106,false,4564,ENGB
92845630,1224,false,226172,true,5991,ENGB
89929854,1250,false,913,false,2018,ENGB
32641412,2258,true,1136,false,1875,ENGB
49266484,1847,true,3703,false,6460,ENGB
96413320,1183,true,1679,false,6785,ENGB
65754904,1559,false,417,false,2491,ENGB
63143605,1502,true,982,false,6966,ENGB
63030391,1603,true,6335,false,487,ENGB
49404884,1844,true,24599,false,3021,ENGB
158710141,418,true,299,false,6350,ENGB
146876317,614,false,3706,false,4337,ENGB
199436388,209,false,2639,false,4429,ENGB
101870586,1123,true,4480,false,4819,ENGB
30538718,2342,true,10960,false,6635,ENGB
78559409,1380,false,139157,false,6270,ENGB
91329809,1207,true,670,false,2266,ENGB
28496306,2421,true,3072,false,1898,ENGB
26997284,2481,true,83280,false,5500,ENGB
59725345,1592,false,1115,false,2383,ENGB
27392163,2465,true,39047,false,6263,ENGB
110467400,988,false,915,false,2752,ENGB
55438175,1723,false,2272,false,4767,ENGB
1961892,3665,true,20332,false,5242,ENGB
167989465,436,false,4498,false,1799,ENGB
158561795,497,true,37500,true,5965,ENGB
136858711,730,true,3510,false,1325,ENGB
19126487,2843,true,118412,true,2700,ENGB
159978505,487,true,23605,false,2144,ENGB
127015728,847,true,15231,false,48,ENGB
38873619,2112,true,1722,false,4616,ENGB
7167763,3382,false,4193445,true,6467,ENGB
53757822,1745,true,5377,false,787,ENGB
27121969,2478,false,13481914,true,2740,ENGB
42333027,1993,true,1859,false,5876,ENGB
40005843,2066,false,4976,false,5355,ENGB
147143974,612,true,27237,false,6783,ENGB
121751849,889,true,2171,false,5966,ENGB
92454064,1229,true,17801,false,6730,ENGB
56952058,1697,true,11174,false,538,ENGB
158554425,495,false,2197,false,2519,ENGB
32484145,2267,true,3422,false,4747,ENGB
82029723,1343,true,97987,false,4895,ENGB
45169717,1935,true,6945,false,6863,ENGB
70874120,1494,true,234674,true,5721,ENGB
139060228,702,false,1351,false,3947,ENGB
68071007,1531,true,6758,false,5100,ENGB
43103307,1986,false,27477,false,5109,ENGB
73409397,1450,false,1857,false,2235,ENGB
38189959,2130,false,1519,false,6595,ENGB
44345392,1956,false,28680584,true,4406,ENGB
129249761,823,false,3390,false,5472,ENGB
142991344,654,true,4925,false,3483,ENGB
42396350,2008,false,48450,false,4695,ENGB
114742344,977,true,4925,false,4520,ENGB
98242481,1165,false,4717,false,1680,ENGB
65377693,1434,true,265,false,2322,ENGB
100267842,1144,false,19293,false,6107,ENGB
80515900,1345,true,5064,false,2046,ENGB
122839946,898,true,19965,false,3893,ENGB
43848801,1956,true,459,false,2188,ENGB
69028671,1519,false,2827,false,1203,ENGB
130541691,808,true,77165,false,4439,ENGB
22449618,2706,false,2878382,true,1483,ENGB
158277570,494,false,601,false,3466,ENGB
91624224,1239,false,183636,false,2036,ENGB
30113229,2331,false,7189,false,6865,ENGB
27862926,2447,true,596415,true,4329,ENGB
74461335,1438,false,20486,false,5327,ENGB
125234788,868,true,43538,false,5103,ENGB
44359121,1955,true,2092,false,3252,ENGB
140355719,681,true,2123,false,4446,ENGB
187382042,286,true,18208,false,6312,ENGB
143266574,650,true,563,false,2028,ENGB
67207565,1516,false,798,false,157,ENGB
70617675,1492,false,1152,false,1092,ENGB
45232213,1921,true,5979,false,6591,ENGB
37560398,2157,false,33670,false,187,ENGB
57508902,1692,false,44824,false,449,ENGB
160607920,474,true,12299,false,5136,ENGB
19661513,2821,false,10210,false,294,ENGB
26067265,2527,false,69231,false,127,ENGB
157250441,512,false,7364,false,5656,ENGB
44827329,1732,true,1615,false,292,ENGB
36841792,2191,false,4399,false,4525,ENGB
97799750,1169,true,22708,false,1532,ENGB
112375351,1006,false,1503,false,5989,ENGB
64234782,1582,false,1464,false,4075,ENGB
84123636,1321,true,30411,false,3485,ENGB
126768304,850,true,5030,false,3417,ENGB
29099377,2398,true,4291,false,588,ENGB
89350545,1267,false,8160,false,3672,ENGB
147831497,597,true,8765,false,6504,ENGB
75996095,1414,false,2800,false,3014,ENGB
125527974,850,true,10058,false,4342,ENGB
54081900,1748,false,9461,false,6343,ENGB
40596380,2058,true,70198,false,5665,ENGB
47617211,1884,false,10664,false,2232,ENGB
31103326,2319,false,15614,false,2762,ENGB
11574458,3113,true,11779,false,3123,ENGB
155307071,529,false,3965,false,1315,ENGB
52937765,1762,false,854,false,6473,ENGB
69400585,1515,true,8311,false,6199,ENGB
121776914,911,true,717,false,4733,ENGB
65728377,1550,true,507,false,5218,ENGB
152277203,545,true,3262,false,1796,ENGB
116334347,965,false,1171,false,3388,ENGB
89855724,1258,true,3341,false,2472,ENGB
50735346,1801,false,4725,false,6844,ENGB
50585844,1814,true,304123,false,3596,ENGB
125529408,865,false,29102,false,4963,ENGB
125494661,819,false,381,false,4119,ENGB
44188351,1950,true,22651,false,290,ENGB
122067268,907,true,1594,false,2751,ENGB
43118184,1962,false,899,false,5105,ENGB
110945398,1010,true,356,false,3994,ENGB
137594474,721,false,260098,true,672,ENGB
45259868,1931,true,2082,false,3088,ENGB
13831904,3009,false,7063,false,1592,ENGB
53735907,1753,false,31448,false,5473,ENGB
203978154,217,true,899,false,5925,ENGB
61084174,1639,true,9352,false,1936,ENGB
50705790,1811,false,11590,false,5905,ENGB
20255817,2789,false,793,false,2174,ENGB
69132311,1514,false,50783,false,3500,ENGB
80348749,1339,false,337,false,659,ENGB
62418969,1612,true,1577,false,5285,ENGB
85866283,1210,false,1319,false,1177,ENGB
135542521,744,true,3137,false,1038,ENGB
7275079,3374,false,1027237,true,237,ENGB
81625744,1332,false,812,false,266,ENGB
132674501,783,true,56605,false,5687,ENGB
21534457,2747,false,14914146,true,2481,ENGB
52379261,1777,true,10226,false,6944,ENGB
173649019,396,false,5551,false,4881,ENGB
74125284,1442,false,271830,true,1706,ENGB
49679566,1829,false,122,false,1377,ENGB
30375257,2348,true,1442,false,6805,ENGB
30612134,2338,true,8078,false,2895,ENGB
40059254,2070,true,12826,false,928,ENGB
41525371,2021,true,1247,false,3546,ENGB
35107417,2245,false,2732,false,5528,ENGB
108798162,1041,false,870,false,531,ENGB
101269536,1136,false,21877,false,13,ENGB
55470061,1723,true,12231,false,4376,ENGB
155662195,527,false,28064,false,6135,ENGB
25424200,2547,false,67255,false,5412,ENGB
87458425,1287,false,3824,false,258,ENGB
89228630,1269,false,8954,false,572,ENGB
23713334,2631,true,19766,false,2387,ENGB
134846648,743,true,815,false,2178,ENGB
52983620,1767,true,7139,false,1237,ENGB
66869809,1518,false,543,false,2841,ENGB
55952705,1709,false,3447,false,564,ENGB
41560285,1995,true,2162,false,4485,ENGB
61332456,1628,false,401,false,442,ENGB
26044627,2528,false,859702,true,4482,ENGB
53923941,1750,true,15787,false,1759,ENGB
55834248,1715,false,75542,false,6019,ENGB
36830874,2162,true,999,false,6957,ENGB
105987598,952,false,318,false,5762,ENGB
164024599,454,false,5866,false,6106,ENGB
29648793,2368,true,251536,false,4334,ENGB
59339597,1666,false,1274,false,5625,ENGB
39828038,2077,true,2727,false,6446,ENGB
58049579,1685,true,31952,false,451,ENGB
54209599,1745,true,397,false,4851,ENGB
120587476,923,true,27482,false,526,ENGB
37569443,2162,true,160579,true,401,ENGB
23929259,2552,true,127625,false,1060,ENGB
52821739,1765,false,15111,false,6991,ENGB
80993076,1355,false,929599,true,3867,ENGB
42476547,1985,false,4204,false,2613,ENGB
155236124,530,true,11009,false,6087,ENGB
72982396,1297,true,3308,false,3442,ENGB
25688139,2543,false,869,false,6228,ENGB
41569716,2025,true,4571,false,1950,ENGB
47980079,1875,false,550,false,3291,ENGB
145889366,626,true,16833,false,2641,ENGB
109489021,1033,true,6457,false,533,ENGB
51213672,1800,true,7631,false,5895,ENGB
147576927,574,false,4560,false,2644,ENGB
53022516,1764,true,948,false,3186,ENGB
148402812,596,true,2489,false,5544,ENGB
77760715,1390,true,51847,false,932,ENGB
104296978,749,true,148,false,5494,ENGB
87856236,1284,false,11841,false,2193,ENGB
43526575,1973,true,6644,false,4571,ENGB
52241589,1733,true,882,false,3076,ENGB
22880697,2681,true,792374,true,3692,ENGB
117368103,956,false,208894,true,4080,ENGB
42033447,1992,false,10687,false,3621,ENGB
36483360,2206,true,19381506,true,5389,ENGB
29532190,2381,true,5500,false,3504,ENGB
101330495,1135,true,13286,false,5086,ENGB
150184487,579,false,1884,false,3232,ENGB
135225502,749,false,3894,false,3559,ENGB
32524002,2265,true,7339,false,4532,ENGB
49943661,1828,false,3804,false,2194,ENGB
44332849,1945,true,2093,false,6097,ENGB
169693740,425,false,4302,false,1945,ENGB
94898487,1192,false,285,false,977,ENGB
128529627,830,true,1234,false,6781,ENGB
71423676,1476,true,2644,false,883,ENGB
63719463,1590,true,7750,false,853,ENGB
51872975,1774,true,36032,false,523,ENGB
81541879,1349,false,14185,false,3700,ENGB
61501263,1633,false,12112,false,3360,ENGB
50387359,1819,true,3718,false,2786,ENGB
52448067,1771,false,506,false,1204,ENGB
113291151,996,true,11734,false,5233,ENGB
156632178,518,false,4977,false,486,ENGB
52569843,1775,true,5598,false,4262,ENGB
17131149,2907,true,13590,false,5252,ENGB
32705528,2259,false,36433,false,1281,ENGB
175893542,378,true,9186,false,4838,ENGB
53683135,1755,true,5265,false,3916,ENGB
61652470,1579,false,187,false,6888,ENGB
62447916,1615,true,5321,false,3624,ENGB
60159833,1652,true,18841,false,6119,ENGB
151660483,564,false,4530,false,4355,ENGB
145643184,628,false,4325,false,851,ENGB
55247170,1727,true,7970,false,128,ENGB
51883785,1787,true,1344672,true,5170,ENGB
121878249,910,true,15695,false,1005,ENGB
165219372,452,true,42165,false,955,ENGB
15954637,2911,true,4133,false,1672,ENGB
64862427,1573,false,290,false,2274,ENGB
32919303,2223,false,3873,false,1608,ENGB
111646424,1001,false,2908,false,2462,ENGB
51977928,1783,true,2465,false,6695,ENGB
120547510,914,true,984,false,5753,ENGB
6648388,3420,true,16621,false,5516,ENGB
163014038,463,true,3239,false,4126,ENGB
40260263,2068,true,7698,false,1986,ENGB
41821368,2023,true,6918,false,6969,ENGB
40690702,2051,false,1598,false,3951,ENGB
20774638,2784,false,8564,false,6993,ENGB
192954971,255,true,2341,false,247,ENGB
83416478,1328,false,273614,true,2323,ENGB
77141914,1396,false,2183,false,2549,ENGB
52526013,1774,true,2985,false,6619,ENGB
30756690,2328,true,1833,false,1642,ENGB
160335401,482,true,2411,false,649,ENGB
42882063,1968,false,51667,false,2148,ENGB
74264786,1440,true,1918285,true,5354,ENGB
24602608,2594,false,6948,false,4378,ENGB
64410572,1580,true,22775,false,2114,ENGB
31263607,2313,true,56042,false,1221,ENGB
55573055,1720,true,34356,false,6443,ENGB
65313718,1566,true,15772,false,3009,ENGB
99348288,1103,false,884,false,5188,ENGB
124949680,859,true,3692,false,2227,ENGB
30329722,2330,false,462,false,1223,ENGB
47109831,1891,false,24442,false,914,ENGB
30923020,2326,false,7846,false,2725,ENGB
93330871,1218,true,9581,false,3239,ENGB
46472218,1907,true,5079,false,3058,ENGB
38242647,2137,true,4077,false,992,ENGB
51261346,1797,true,7187,false,5241,ENGB
35632537,2242,false,1570,false,5916,ENGB
51045563,1804,false,516588,true,4029,ENGB
58614063,1616,false,617,false,3626,ENGB
113839033,989,true,9977,false,663,ENGB
43773531,1971,false,1832724,true,5098,ENGB
152939285,487,false,745,false,4734,ENGB
118335880,946,true,3049,false,4554,ENGB
98623275,1158,true,2902,false,3914,ENGB
164824685,449,false,221,false,4226,ENGB
36628807,2199,false,581087,true,4528,ENGB
53682533,1755,true,24833,false,3650,ENGB
45718920,1875,false,18097,false,3221,ENGB
81609052,1345,false,4369,false,140,ENGB
169746717,411,false,342,false,3613,ENGB
38098148,2142,false,24841,false,3210,ENGB
43659582,1973,true,13495,false,5409,ENGB
151682004,563,true,6919,false,6629,ENGB
172873056,403,false,5449,false,2297,ENGB
137917317,715,false,3948,false,5653,ENGB
77791417,1385,true,41943,false,75,ENGB
181943748,289,true,1690,false,6992,ENGB
21318970,2758,true,7612,false,1422,ENGB
6764170,3409,true,11427,false,759,ENGB
108383498,1043,true,2624,false,1404,ENGB
141957381,663,false,1364,false,6472,ENGB
86212029,1298,true,4280,false,6856,ENGB
56672907,1701,true,1394,false,265,ENGB
44425277,1954,false,2180,false,3519,ENGB
36504519,2205,false,23702,false,414,ENGB
48646635,1862,true,6586,false,6593,ENGB
24502487,2598,true,27878,false,3586,ENGB
68707904,1523,true,717298,true,4196,ENGB
40392131,2064,true,11473,false,2344,ENGB
146669123,618,true,4399,false,6915,ENGB
30707262,2335,false,236013,true,1528,ENGB
39676064,2086,true,15275,false,4455,ENGB
55039097,1710,false,20526,false,2200,ENGB
56286425,1703,false,5477528,true,3136,ENGB
106387115,1068,false,825,false,2434,ENGB
115329816,966,false,2391,false,1182,ENGB
191674489,234,false,538,false,6248,ENGB
27149411,2475,false,1651,false,478,ENGB
73648434,1449,true,1448,false,975,ENGB
55641972,1713,true,4137,false,784,ENGB
200059880,224,true,5032,false,783,ENGB
37089364,2182,true,8997,false,5305,ENGB
40866963,2051,true,1156712,true,2212,ENGB
73456397,1433,false,15842,false,3759,ENGB
39835167,2081,true,1182363,true,2381,ENGB
168942106,430,true,2623,false,2836,ENGB
48894299,1850,false,2670,false,1862,ENGB
103669,4044,true,295,false,2256,ENGB
138246173,711,false,51843,false,6205,ENGB
23734375,2626,false,6025,false,4430,ENGB
70640824,1496,false,457,false,3791,ENGB
70110313,1506,true,5633,false,1112,ENGB
47190349,1893,false,4034,false,4359,ENGB
77453523,1394,false,2934,false,2698,ENGB
110334994,1023,true,11597,false,2150,ENGB
68000893,1532,false,643122,true,3097,ENGB
200456746,223,false,1637,false,6430,ENGB
40446253,2063,true,5897,false,4519,ENGB
47829229,1880,false,210677,true,1809,ENGB
41455546,1986,false,2273,false,3081,ENGB
37352105,2168,true,4087,false,5563,ENGB
66661478,1547,true,13283,false,4868,ENGB
40508405,2059,false,3662,false,3041,ENGB
40491749,2061,false,229,false,2917,ENGB
154477839,534,true,7685,false,4067,ENGB
139181701,701,true,104162,false,6947,ENGB
37365520,2170,true,1732,false,4275,ENGB
70755257,1496,true,5637,false,3913,ENGB
92703512,1219,true,13538,false,267,ENGB
36892685,2187,false,1381,false,3528,ENGB
96524042,1166,false,358,false,1908,ENGB
61645890,1623,false,5927,false,3976,ENGB
168995447,429,false,15801,false,4663,ENGB
23287942,2651,true,1637,false,2660,ENGB
93016682,1222,true,10747,false,1966,ENGB
58939881,1672,true,14831,false,2819,ENGB
53165545,1764,false,10756,false,6881,ENGB
66727608,1544,false,1179,false,5140,ENGB
50489344,1816,false,19200,false,4383,ENGB
73406322,1431,true,439,false,2530,ENGB
77090091,1397,true,2488519,true,1414,ENGB
52039241,1784,true,34746,false,1534,ENGB
27161114,2476,false,50601,true,5497,ENGB
36825535,2189,true,67355,false,4577,ENGB
95304188,1193,false,8155,false,6410,ENGB
24499589,2524,false,13825,false,5755,ENGB
155400887,528,true,1696,false,6498,ENGB
95409122,1188,true,5964,false,2125,ENGB
50306538,1820,true,64512,false,3263,ENGB
104143705,1021,true,137,false,3954,ENGB
56704057,1702,false,30230,false,6676,ENGB
110180650,1025,true,1374,false,6319,ENGB
36933603,2187,true,239780,false,6315,ENGB
153314610,546,false,1562926,true,4087,ENGB
123113700,894,true,17010,false,1803,ENGB
42385617,1996,true,3254,false,529,ENGB
91061574,1247,false,807,false,6796,ENGB
77342015,1396,true,113318,true,6952,ENGB
61426211,1615,false,4013,false,6748,ENGB
64462665,1578,false,7508,false,3416,ENGB
38167765,2138,false,3010,false,3155,ENGB
88061843,1281,false,279,false,6149,ENGB
16871502,2914,false,343089,true,5301,ENGB
150970900,538,false,1872,false,3730,ENGB
22990566,2674,true,8776,false,2766,ENGB
130688272,801,false,1944,false,4068,ENGB
161368509,475,true,6191,false,2590,ENGB
58943195,1671,false,5302,false,4251,ENGB
109193584,1032,true,1273,false,4546,ENGB
87675272,1285,true,4273,false,1877,ENGB
137147300,727,true,28713,false,5671,ENGB
106856873,1066,true,2132,false,2260,ENGB
91927429,1201,false,261,false,6502,ENGB
43547805,1968,false,4018,false,6722,ENGB
41992549,2019,true,18285,true,144,ENGB
52305959,1779,false,962,false,3510,ENGB
52862763,1769,true,368500,true,6962,ENGB
48233243,1871,false,78,false,6548,ENGB
45674576,1925,false,992,false,5303,ENGB
8089758,3307,false,3399,false,3911,ENGB
40761912,2046,true,1204,false,3200,ENGB
106040005,1074,true,32457,false,65,ENGB
69514172,1514,false,4966,false,6008,ENGB
99251989,1135,false,553,false,6084,ENGB
157761439,505,true,2465,false,7075,ENGB
186423769,296,false,968,false,2812,ENGB
27363044,2466,true,10516,false,721,ENGB
41712483,2006,false,3384,false,3980,ENGB
50025511,1826,true,36650,false,2157,ENGB
25085088,2573,false,463721,true,502,ENGB
66063457,1547,false,2794,false,1090,ENGB
136084185,740,true,6010,false,3052,ENGB
135748864,741,true,36307,false,3156,ENGB
5109637,3490,true,8601,false,6141,ENGB
159402373,490,false,12507,false,1011,ENGB
53593373,1752,false,1801,false,550,ENGB
73114332,1453,false,2675,false,3817,ENGB
45796596,1922,true,52972,false,1392,ENGB
36502057,2202,false,23098,false,6429,ENGB
54433674,1730,true,3581,false,2542,ENGB
102352235,1115,true,2951,false,3549,ENGB
82774964,1333,true,4441,false,1246,ENGB
132117406,790,true,6185,false,5667,ENGB
63923194,1584,true,3826,false,3944,ENGB
