id,days,mature,views,partner,new_id,lang
70314858,1503,true,18222,false,6276,DE
166933807,434,false,3289,false,7786,DE
99754753,1148,true,219120,false,5043,DE
137026647,727,true,10901,false,4084,DE
124878836,839,false,621,false,9492,DE
42286487,2012,true,5380,false,4854,DE
95830875,1189,true,11586,false,2912,DE
159974091,487,true,23183,false,404,DE
74553003,1430,false,19016,false,3279,DE
97485848,1172,true,17605,false,8053,DE
45382843,1931,false,5547,false,8971,DE
38954336,2055,true,1624,false,5374,DE
39132273,2104,false,22628,false,4098,DE
123777847,880,false,2343,false,7478,DE
49381844,1845,true,1610055,true,269,DE
93491517,1212,true,12765,false,2507,DE
55464534,1719,true,7203,false,2661,DE
26764594,2494,false,6032,false,5347,DE
125487719,865,true,2772,false,1518,DE
146414440,613,false,956,false,3954,DE
79971571,1365,true,29730,false,727,DE
108531343,1035,true,867,false,2126,DE
137305494,724,true,2182,false,4264,DE
86770143,1293,true,114010,false,3496,DE
37528496,2164,false,8989101,true,5145,DE
118338806,933,true,916,false,7754,DE
80640952,1326,true,2817,false,8802,DE
116803798,962,false,20297,false,1288,DE
158250757,484,true,1616,false,8058,DE
141787445,669,false,2554,false,170,DE
27881906,2446,true,29640,false,7228,DE
41298068,2037,false,1111,false,7508,DE
141841350,669,true,2876,false,2862,DE
94467414,1205,true,12043,false,7804,DE
32416102,2269,true,14807,false,4820,DE
94822512,1200,true,2016,false,9260,DE
97600154,1170,true,9319,false,378,DE
124560999,877,false,1631,false,5525,DE
79576667,1368,true,9388,false,7388,DE
25717656,2543,true,55217,false,6309,DE
6397357,3433,true,21254,false,4279,DE
98995130,1157,false,926,false,1703,DE
77257968,1396,false,2672,false,4169,DE
102424419,1115,true,11954,false,8905,DE
42197126,2014,false,18708,false,4703,DE
125245545,868,true,1460,false,3054,DE
31997521,2284,true,15542,false,5855,DE
96566850,1181,false,3463,false,9215,DE
44759993,1946,true,8753527,true,8803,DE
43874202,1962,false,302,false,8142,DE
45215243,1934,true,6662,false,6698,DE
51068376,1804,true,35519,false,9154,DE
117478206,955,true,2432,false,2787,DE
40705566,2047,false,9323,false,7061,DE
122438735,899,false,6263,false,3743,DE
27638012,2456,false,15140,false,8359,DE
103700930,1104,true,38729,false,3846,DE
79203575,1373,true,175433,true,1894,DE
73493530,1452,true,12452,false,6392,DE
96848269,1152,false,1014,false,1395,DE
90736435,1251,true,68975,false,1050,DE
28760989,2408,true,2854,false,5413,DE
186707473,295,true,5219,false,6702,DE
39950375,2078,false,34816,false,3487,DE
38130423,2139,true,706,false,7249,DE
49294698,1846,true,2000,false,6600,DE
119660668,932,false,13510,false,4696,DE
61790466,1626,false,1954,false,3610,DE
20407432,2798,false,9642,false,5252,DE
35861963,2119,true,3783,false,7876,DE
87005226,1279,false,6283,false,3490,DE
118359916,946,true,29509,false,1079,DE
78786786,1378,true,18405,false,7116,DE
95078376,1189,true,2107,false,1145,DE
79173115,1374,true,2144,false,562,DE
111904487,1010,true,3985,false,1007,DE
170131237,421,false,4540,false,8669,DE
115494256,974,true,2243,false,1969,DE
86170707,1290,true,7432,false,6057,DE
215426073,176,true,1173,false,5193,DE
36601423,2200,true,2594,false,9225,DE
81744666,1347,true,6561,false,2769,DE
41535791,2030,true,127556,false,4880,DE
48824001,1858,false,74796,false,9296,DE
32618771,2256,false,277792,false,8371,DE
91387787,1243,true,2385,false,1574,DE
84124982,1315,true,3991,false,5351,DE
39249165,2098,true,13205,false,5325,DE
88903093,1273,true,40972,false,2006,DE
59113962,1664,false,6671,false,280,DE
87484364,1280,false,229,false,5727,DE
61333007,1635,true,28509,false,687,DE
65663206,1560,true,4547,false,7118,DE
22892906,2680,false,4600630,true,5834,DE
148070416,601,true,4175,false,4632,DE
189386901,277,true,2505,false,2414,DE
39675935,2082,false,3835,false,7093,DE
144546996,638,false,107032,true,4136,DE
172942080,398,true,8274,false,5953,DE
117376654,956,false,6578,false,955,DE
53059174,1766,true,8393,false,4383,DE
49420207,1835,true,9879,false,3426,DE
58881432,1670,true,40895,false,228,DE
75531814,1423,true,376378,true,898,DE
56180816,1683,false,6343,false,49,DE
63626312,1592,true,38651,false,4076,DE
96662505,1173,false,2932,false,7582,DE
98334838,1164,true,18145,false,8268,DE
161447168,453,true,3665,false,9016,DE
119813821,929,false,2532,false,8018,DE
51340116,1796,false,46211,false,5086,DE
167464748,439,true,12448,false,2207,DE
28734990,2412,true,24448,false,7917,DE
146229409,622,false,2024,false,4564,DE
29249070,2393,false,26881,false,2070,DE
69320552,1516,true,265070,false,9402,DE
72861756,1462,true,15795,false,1198,DE
125409960,736,true,56,false,3858,DE
114152235,988,false,61487,false,2777,DE
174463137,388,true,1006,false,3558,DE
54285200,1744,true,9320,false,2832,DE
61645651,1630,false,36805,false,2886,DE
83989330,1322,true,109629,false,2797,DE
85978370,1282,false,260,false,6534,DE
25112050,2572,false,40183,false,2848,DE
40528880,2060,false,1399768,true,6366,DE
35893764,2232,true,1236343,true,7275,DE
47871711,1869,false,9779,false,8038,DE
142112738,665,true,4654,false,8182,DE
31813274,2293,false,8098,false,3414,DE
91915956,1234,false,1924,false,978,DE
39850472,2081,false,62524,false,2602,DE
172778151,402,false,3852,false,2317,DE
109400997,1034,true,28127,false,2844,DE
111348157,1012,true,7694,false,1420,DE
147549339,605,true,28101,false,6470,DE
50553631,1815,true,3388,false,5060,DE
120501876,915,true,2412,false,7978,DE
41933531,2019,false,1752,false,3881,DE
87237133,1289,true,1310,false,4917,DE
136379940,720,true,777,false,9198,DE
37105711,2181,true,1044023,true,7011,DE
37048371,2182,false,57558,false,2363,DE
149087567,591,true,5117,false,5363,DE
42507986,2006,false,114072,false,4446,DE
55898523,1715,false,10154651,true,7216,DE
87376086,1288,true,12098,false,122,DE
21345521,2757,false,100814,false,7751,DE
136967542,729,true,1361,false,6391,DE
60318806,1645,true,1496,false,3764,DE
75262821,1427,false,9293,false,9038,DE
83512222,1328,true,51118,false,6821,DE
63285985,1598,true,3016,false,7558,DE
61654657,1625,false,2683,false,946,DE
41294461,2036,false,10592,false,3836,DE
20700404,2786,false,45109,false,4171,DE
69876365,1494,false,5943,false,8608,DE
37418483,2149,false,77888,false,533,DE
121831496,909,true,4375,false,45,DE
60697823,1644,true,6743,false,6513,DE
31151190,2305,true,3131,false,8972,DE
65243442,1567,false,97389,false,8081,DE
150613637,575,true,34660,false,747,DE
69691150,1501,false,7846,false,5622,DE
3015091,3590,true,2686,false,1488,DE
148780478,594,true,8549,false,7869,DE
37061636,2177,false,2073,false,3477,DE
35682068,2240,true,3117,false,8068,DE
86161832,1287,false,8859,false,8464,DE
137369494,723,true,2168,false,3408,DE
22850923,2653,false,430,false,6601,DE
99589449,1151,false,1360,false,4222,DE
124066416,883,false,14248,false,3827,DE
141977650,667,true,5837,false,5790,DE
101272840,1135,true,3211,false,2528,DE
39369393,2084,false,3558,false,4647,DE
69130013,1515,true,9308,false,3339,DE
79488581,1358,false,1024,false,5508,DE
134776444,756,true,12162,false,943,DE
108256369,1048,true,800922,true,6162,DE
63756207,1590,true,1055181,true,2059,DE
60399497,1649,true,1180020,true,4547,DE
126088079,857,true,11065,false,6120,DE
195765996,244,false,7230,false,5602,DE
141429728,674,false,2497,false,1732,DE
64660284,1574,false,1522,false,5073,DE
166357719,446,false,6516,false,471,DE
119067219,938,true,29564,false,2659,DE
67905418,1530,true,10237,false,5696,DE
80684271,1358,true,10725,false,5306,DE
84412496,1317,true,45468,false,1210,DE
124869526,873,true,76799,false,3975,DE
151548491,504,false,287,false,7320,DE
43294270,1979,true,5286,false,4358,DE
56128199,1710,true,5096,false,7086,DE
132520095,784,true,20501,false,3557,DE
142102783,650,false,536,false,2475,DE
132534544,784,false,14609,false,4100,DE
30611941,2339,true,7816,false,3750,DE
30285154,2350,true,6477,false,4234,DE
65185272,1568,true,25646,false,5460,DE
29579879,2379,true,81630,false,3822,DE
87674686,1285,true,40141,false,2218,DE
171716968,410,true,8838,false,7190,DE
147544655,604,true,21372,false,3805,DE
113446171,995,true,7332,false,2134,DE
148075169,599,false,1153,false,6950,DE
188369379,284,true,664,false,1448,DE
93020664,1222,true,16513,false,1721,DE
39383053,2094,false,2776,false,6993,DE
108879310,1029,true,7484,false,4294,DE
134117963,760,true,1708,false,8569,DE
64667143,1573,true,5465,false,7623,DE
39809272,2082,false,8817,false,7128,DE
173810833,396,true,2895,false,5257,DE
32030299,2283,true,26932,false,2987,DE
48245475,1871,true,814207,true,188,DE
79478285,1356,false,27892,false,6288,DE
107757378,1055,true,933,false,9375,DE
182055861,323,true,762,false,7553,DE
35087722,2245,true,7154,false,5380,DE
38192763,2139,true,762,false,942,DE
61789357,1625,false,1932,false,2995,DE
103315059,1106,false,1282,false,4753,DE
101573127,1130,true,5522,false,4913,DE
81903176,1343,true,26503,false,9219,DE
36426030,2207,false,2552,false,2499,DE
37095546,2143,false,1187,false,1234,DE
32423019,2258,true,1508,false,8918,DE
120414196,925,false,948,false,9463,DE
40258312,2068,true,34866,false,1593,DE
94545939,1183,true,46524,false,7055,DE
135193874,750,true,1945,false,5329,DE
49387641,1845,true,218635,false,3535,DE
63553992,1594,true,243526,false,262,DE
79013911,1352,true,16837,false,5774,DE
35647950,2241,true,5410,false,7692,DE
31568336,2302,true,888,false,4730,DE
72216869,1473,true,3488,false,7262,DE
30880912,2328,false,4772,false,7689,DE
97178884,1175,false,3323,false,3046,DE
43327354,1983,true,11076,false,8993,DE
40533087,2027,false,1721,false,6094,DE
88710029,1273,true,50231,false,3971,DE
47433601,1886,true,20204,false,1090,DE
94439208,1205,false,6183,false,6203,DE
109131615,1037,true,14362,false,1004,DE
186943102,292,false,3755,false,945,DE
175104094,383,false,1908,false,4678,DE
124322456,880,true,15586,false,376,DE
83953262,1321,true,15688,false,937,DE
78532193,1379,false,2445,false,3225,DE
84934915,1311,true,206753,true,144,DE
36735468,2192,false,21116,false,1453,DE
115018084,979,false,11280,false,1375,DE
160553421,482,true,28692,false,3735,DE
51870314,1770,false,10615,false,8590,DE
82674131,1334,false,367,false,268,DE
200111831,225,true,12979,false,8032,DE
167659560,419,false,170,false,1186,DE
85826896,1298,false,5965,false,4225,DE
40863570,2051,true,143271,false,1064,DE
36891444,2185,true,31305,false,6247,DE
112551289,1004,true,235645,true,5389,DE
62000480,1623,true,10243,false,4861,DE
159653153,489,true,3868,false,4195,DE
123791051,887,true,6958,false,5582,DE
86411887,1296,true,3006248,true,9272,DE
135123158,751,true,37555,false,2454,DE
142591290,598,false,678,false,766,DE
187924133,286,false,783,false,9278,DE
95165752,1197,true,93460,false,6886,DE
46644580,1883,false,8329,false,7039,DE
146825092,616,true,2876,false,4545,DE
77846347,1388,true,61733,false,1710,DE
63979857,1547,false,848,false,187,DE
70953347,1493,true,25878,false,1753,DE
81243230,1352,true,140614,true,6435,DE
102403029,1092,true,3767,false,1017,DE
43018193,1991,true,5522,false,5730,DE
160427319,483,true,29745,false,6572,DE
135231751,744,true,3035,false,8365,DE
55202259,1728,true,4720,false,6204,DE
89308283,1261,false,1106,false,7323,DE
59167024,1621,true,595,false,2500,DE
32426110,2261,false,338,false,1238,DE
51080933,1802,false,49113,false,6820,DE
6394791,3432,true,27195,false,3792,DE
126025499,859,true,7882,false,8625,DE
28389129,2420,true,60270,false,6843,DE
86876025,1292,true,4148,false,4540,DE
198590268,228,true,11721,false,3899,DE
133916322,766,false,1384,false,5559,DE
120609069,924,true,3248330,true,3633,DE
54868281,1734,true,12083,false,3370,DE
76842640,1394,true,1782,false,956,DE
131902632,791,true,2191,false,6478,DE
62258096,1618,true,4729,false,6768,DE
51353369,1791,false,684,false,3337,DE
120394730,926,true,325351,false,2879,DE
166947335,442,false,723,false,6068,DE
47588274,1885,true,9159,false,5147,DE
122192638,906,true,3470,false,434,DE
27162795,2476,false,2119,false,8305,DE
83759198,1325,true,594,false,2386,DE
82938650,1326,false,216,false,380,DE
130875790,804,true,12092,false,225,DE
52339574,1777,true,2700,false,5107,DE
37166455,2178,true,6136,false,4249,DE
52024348,1783,false,992,false,2909,DE
161784381,471,true,11540,false,4944,DE
101941468,1127,true,61497,false,124,DE
52519440,1764,false,8731,false,4919,DE
63020380,1601,false,9623,false,4231,DE
112332906,1006,true,8206,false,2394,DE
117036606,956,true,3105,false,3219,DE
152945046,550,false,16598,false,231,DE
63084458,1602,true,3646,false,3422,DE
179570737,349,true,196,false,1191,DE
71708891,1481,false,28110,false,7112,DE
76750934,1401,true,2144,false,4673,DE
64065353,1573,false,2814,false,2226,DE
42033450,2015,false,71121,false,4787,DE
61339182,1635,false,2976342,true,7936,DE
62006475,1615,true,59295,false,5286,DE
61274186,1635,false,379,false,8244,DE
62648244,1610,false,1203,false,6939,DE
31635161,2295,true,2543,false,8033,DE
124938410,868,false,6842,false,5857,DE
57204519,1696,true,17923,false,4497,DE
49697371,1836,true,15007,false,6714,DE
216917948,138,false,838,false,5722,DE
56994344,1697,true,1082,false,6086,DE
53733185,1753,true,7820,false,6299,DE
98741932,1160,false,7646,false,6790,DE
82712888,1335,true,1797,false,3642,DE
88642603,1272,true,1979,false,8361,DE
88919514,1272,false,1172,false,879,DE
55909903,1537,false,399,false,6796,DE
70866900,1492,true,2501,false,3438,DE
33396292,2251,true,1289315,true,3223,DE
133183055,777,true,8552,false,7954,DE
133369826,775,true,21702,false,2311,DE
116224897,946,false,303,false,7719,DE
31994237,2286,false,86815,true,7201,DE
124586251,876,true,57294,false,1320,DE
47120556,1894,true,25101,false,587,DE
135564812,738,true,2751,false,2052,DE
84101273,1318,true,3378,false,1250,DE
121010079,909,false,588,false,8146,DE
44760515,1945,true,70084,false,9137,DE
93942652,1211,true,18543,false,7511,DE
144101291,643,true,27179,false,2283,DE
49829903,1833,false,3087,false,3470,DE
81350079,1351,true,28201,false,2011,DE
40699890,2056,true,6396,false,1153,DE
21331888,2758,true,236962,true,9456,DE
197659185,230,false,686,false,1918,DE
105860422,1076,true,3202,false,1256,DE
134136556,744,true,665,false,429,DE
97591688,1171,true,2667,false,4842,DE
139693345,694,true,47097,true,1920,DE
18964255,2848,false,1726,false,8640,DE
83221567,1279,true,2536,false,4070,DE
60530933,1645,true,8624,false,6661,DE
67023654,1542,false,2033,false,7454,DE
145852822,624,true,9654,false,1399,DE
83505919,1325,false,9742,false,7429,DE
79217194,1371,false,1506,false,313,DE
88995631,1272,false,2318,false,8083,DE
60878041,1641,false,710,false,6508,DE
106755753,1066,true,48669,false,1156,DE
23238729,2658,true,2259,false,3507,DE
45853037,1921,true,623631,true,5974,DE
108794754,1041,true,11577,false,2820,DE
79720584,1366,true,6264,false,7071,DE
119387560,935,true,52897,false,7853,DE
61152443,1638,true,949,false,4140,DE
45062984,1938,false,6354,false,3933,DE
46853156,1900,true,94712,false,6399,DE
139904169,692,false,1436,false,679,DE
144129974,640,true,4561,false,7182,DE
84576703,1315,true,5195,false,1422,DE
47681327,1883,true,2050455,true,2209,DE
42845215,1996,true,14822,false,600,DE
63444226,1595,true,9161,false,3044,DE
180822921,339,false,2941,false,5066,DE
75907334,1417,true,13487,false,146,DE
81644416,1348,true,12841,false,1671,DE
44172469,1960,false,288945,true,685,DE
68742551,1523,true,8824,false,6624,DE
55227703,1723,true,2419,false,5940,DE
30686077,2318,false,5582,false,1162,DE
46670729,1487,false,1529,false,3076,DE
36602703,2186,true,658,false,474,DE
73733793,1391,false,1552,false,3273,DE
209129328,199,true,10025,false,2246,DE
198136070,196,false,841,false,2478,DE
38362650,2133,false,55377,false,4337,DE
51766994,1789,true,748,false,5584,DE
161010190,477,true,4101,false,6431,DE
27591383,2457,true,310078,true,413,DE
51393086,1795,false,74600,false,7312,DE
47459511,1881,true,7294,false,6487,DE
39611992,2083,true,204,false,6750,DE
130435654,809,true,5471,false,1500,DE
23497580,2614,false,1247,false,1655,DE
42992853,1993,true,12893,false,2493,DE
134993208,752,true,7792,false,3077,DE
71443831,1485,true,2550221,true,5388,DE
63478942,1581,true,3962,false,4124,DE
138322753,712,true,36755,false,2825,DE
43334060,1983,true,7670216,true,8468,DE
40323122,2066,false,22812,false,1192,DE
139372293,697,true,2813,false,5618,DE
98334095,1164,true,29207,false,7838,DE
111580290,1013,false,3231,false,2972,DE
67520146,1536,false,101577,true,958,DE
51731139,1779,true,3391,false,3870,DE
157872109,499,false,1337,false,6973,DE
124234075,868,true,779,false,8220,DE
190369175,264,true,1941,false,1989,DE
40007671,2045,true,3507,false,8196,DE
108610961,1038,true,1942,false,7158,DE
71768306,1481,true,50817,false,3603,DE
53740478,1754,true,44411,false,538,DE
114204206,987,true,70447,false,4350,DE
97682598,1160,true,3840,false,677,DE
121067925,917,false,4214,false,3684,DE
82786149,1323,true,1453,false,8140,DE
104074803,1098,false,1894,false,2075,DE
148172279,600,true,12785,false,4627,DE
38009892,2146,true,306905,true,5881,DE
123866161,884,false,1371,false,1778,DE
73946497,1445,true,91026,false,3116,DE
65748992,1449,false,629,false,0,DE
123523174,890,false,82927,true,4965,DE
94907330,1200,true,57176,false,6337,DE
122058234,908,true,8573,false,7904,DE
68860701,1515,false,252,false,5002,DE
67091059,1537,false,2988,false,7687,DE
108813959,1033,true,1418,false,4404,DE
27105087,2479,true,30734,false,3357,DE
87889332,1283,true,20371,false,322,DE
32944622,2253,false,2329,false,7267,DE
56361669,1707,false,2105,false,401,DE
136923376,684,true,1020,false,7847,DE
81951208,1344,true,3842,false,8508,DE
135785882,741,true,43483,false,6627,DE
80787805,1355,true,3359,false,8413,DE
152278619,557,false,708,false,8747,DE
114854157,979,true,20453,false,1321,DE
86114842,1285,false,2598,false,305,DE
33808673,2245,true,1025,false,4784,DE
143064695,653,true,9209,false,9250,DE
180313355,296,false,682,false,4941,DE
109699402,1030,true,48048,false,4804,DE
97954232,1159,false,30060,false,6024,DE
62379500,1617,true,19835,false,3174,DE
92922555,1219,true,4035,false,5009,DE
107497469,1058,false,218181,true,7264,DE
87348912,1269,true,353,false,3282,DE
181412158,333,false,546,false,4799,DE
44211090,1939,false,27961,false,3974,DE
180271954,342,true,4363,false,8737,DE
194630640,248,true,774,false,2884,DE
91343075,1243,true,7457,false,1297,DE
124625559,876,true,5235,false,2262,DE
82902684,1334,true,54524,false,9273,DE
128860693,827,true,6011,false,1827,DE
101390891,1134,false,5864,false,4178,DE
55048545,1731,true,2712,false,8416,DE
106276073,1071,true,130458,true,5304,DE
54468233,1741,true,3777,false,4405,DE
118315091,941,true,3646,false,2609,DE
163575630,461,true,5609,false,8100,DE
27868920,2436,true,11331,false,9331,DE
120868862,922,true,5063,false,2332,DE
87396674,1287,false,540,false,2510,DE
59686978,1659,true,654,false,40,DE
87709633,1281,true,49244,false,3432,DE
44375813,1950,false,24775,false,4478,DE
40346536,2065,true,80632,false,5141,DE
186258657,299,true,1932,false,441,DE
118432086,941,false,1947,false,4812,DE
69578713,1513,true,117726,false,6960,DE
185324980,306,true,2258,false,3144,DE
98150047,1164,false,11120,false,5556,DE
114852378,977,false,1028,false,452,DE
124508708,878,true,17680,false,6848,DE
65748612,1553,true,5636,false,6607,DE
63966261,1586,true,5400,false,1781,DE
87578614,1286,true,10545,false,3457,DE
40182259,2071,true,778330,true,4899,DE
78119805,1385,false,20378,false,501,DE
117443135,955,true,6604,false,1497,DE
79097410,1365,true,7005,false,6734,DE
22851217,2653,false,490,false,6775,DE
118212704,948,true,18761,false,1221,DE
133821846,760,true,5572,false,7841,DE
74817528,1433,true,181721,true,8493,DE
146895747,615,true,20030,false,7516,DE
42099806,2016,true,41103,false,5233,DE
64180634,1584,true,63865,false,2560,DE
99145517,1155,true,9078,false,3347,DE
83046354,1320,true,9171,false,6956,DE
72253609,1472,true,12910,false,98,DE
31041008,2319,false,2389,false,5456,DE
100089265,1148,true,2151,false,9124,DE
79532581,1370,true,1606518,true,2636,DE
138878213,688,true,782,false,4180,DE
145996638,624,false,5186,false,7637,DE
58203586,1683,true,11395,false,4289,DE
62991918,1601,false,1392,false,3053,DE
58951858,1666,true,408,false,1267,DE
58249309,1672,false,1323,false,2385,DE
63672396,1591,true,63574,false,2377,DE
125177248,869,false,12535,false,1345,DE
49709650,1815,true,4808,false,338,DE
96567562,1181,true,10496,false,148,DE
79955892,1350,false,6922,false,6731,DE
41868255,1986,false,1156,false,8691,DE
141486775,673,true,8502,false,8326,DE
164490054,456,true,10599,false,6254,DE
88975712,1266,false,2083,false,5964,DE
152726981,520,false,45,false,6656,DE
102397974,1121,true,20132,false,8213,DE
56102381,1705,true,2498,false,2035,DE
67442025,1538,true,10314,false,3100,DE
101823025,1127,true,15461,false,6889,DE
89472632,1266,false,43951,false,2631,DE
73650027,1449,false,558939,true,6541,DE
58826884,1670,false,4899,false,4701,DE
71686212,1482,false,8967,false,3504,DE
74042676,1442,true,19078,false,1933,DE
119243928,936,true,5096,false,667,DE
60406735,1648,false,6274,false,8812,DE
116742704,949,false,1276,false,3788,DE
104586384,1091,true,24273,false,4115,DE
126179602,857,true,5603,false,3618,DE
115935252,960,true,500,false,1174,DE
84553379,1314,true,5163,false,3437,DE
64786585,1572,true,4900,false,3252,DE
52126810,1783,true,1877,false,5232,DE
79911509,1366,true,5150,false,3810,DE
73312957,1449,true,6980,false,6176,DE
70200162,1505,true,9253,false,6271,DE
53214766,1750,false,3441,false,7873,DE
130433036,806,false,826,false,7387,DE
139989998,690,true,7914,false,8138,DE
155047947,512,false,196,false,2370,DE
153918067,539,true,2121,false,3829,DE
58349462,1651,false,371,false,1111,DE
74340638,1440,true,15094,false,3624,DE
85835646,1300,true,15503,false,4803,DE
53405249,1760,true,5010,false,5506,DE
42390962,2004,true,8674,false,3142,DE
97113088,1163,false,1176,false,5563,DE
144589964,638,true,8050,false,659,DE
59805163,1658,false,24265,false,2033,DE
100499604,1144,false,37055,false,85,DE
66355107,1551,true,9199,false,9446,DE
66501747,1549,true,146245,false,8924,DE
47356230,1890,false,2149,false,3653,DE
17071598,2909,true,18712,false,9168,DE
126179956,857,true,8820,false,3830,DE
105889970,829,false,685,false,2741,DE
45685519,1915,true,8735,false,3903,DE
140175788,688,false,3996,false,7927,DE
61835419,1626,true,2163,false,1251,DE
71692536,1482,true,9345,false,5435,DE
149907998,580,false,1478,false,8968,DE
126591405,848,false,752,false,4859,DE
93917952,1211,true,33076,false,2755,DE
41531124,2032,false,26020,false,1418,DE
48384655,1868,true,2300,false,3815,DE
39233521,2100,true,8240,false,5753,DE
72988541,1460,false,14478,false,8125,DE
23452464,2647,true,96837,false,3921,DE
50874656,1808,false,12272,false,1333,DE
54398856,1742,true,4585,false,4205,DE
39041972,2106,true,9695,false,8799,DE
44876358,1942,true,21603,false,1998,DE
126251985,856,true,12233,false,7569,DE
76891590,1403,true,11341,false,842,DE
144757293,635,false,5465,false,6910,DE
45803309,1921,false,41663,false,8538,DE
